PUC_Maximo_Asset_ID,DPW_Node_ID,Drain_Type,SYSTEM,System_Use_Code,System_Use,lng,lat
51026,51026,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11041295,29.94721735
51027,51027,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11032408,29.94709155
51028,51028,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11016646,29.94701447
51029,51029,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11005659,29.94708094
51030,51030,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11002115,29.94716247
51031,51031,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11029206,29.94666008
51032,51032,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11046319,29.94668916
51033,51033,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11069096,29.9464282
51034,51034,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.11072562,29.94635229
51035,51035,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10889709,29.94790063
51036,51036,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1089261,29.94781654
51037,51037,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10858365,29.94783272
51038,51038,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10861267,29.94774863
51039,51039,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10880988,29.94740616
51040,51040,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10892154,29.94742844
51041,51041,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10891426,29.94702719
51042,51042,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10902021,29.94704693
51043,51043,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10915368,29.94698756
51044,51044,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10917691,29.94690716
51045,51045,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10883159,29.94692332
51046,51046,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10886347,29.94683926
51047,51047,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10897058,29.94676464
51048,51048,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10908217,29.94679255
51049,51049,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1075843,29.94776343
51050,51050,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10778843,29.94767597
51051,51051,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10747064,29.94767051
51052,51052,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10747754,29.94757559
51053,51053,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10780459,29.94758676
51054,51054,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10736802,29.94790514
51055,51055,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10728458,29.94786374
51056,51056,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1071343,29.94788984
51057,51057,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10758852,29.94747789
51058,51058,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10760148,29.9471237
51059,51059,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10747863,29.94701945
51060,51060,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10748251,29.94693763
51061,51061,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10761424,29.9468445
51062,51062,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10769893,29.94684216
51063,51063,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1078185,29.94674579
51064,51064,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10782244,29.94665897
51065,51065,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10769881,29.94656033
51066,51066,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10520992,29.94631716
51067,51067,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10533488,29.94630771
51068,51068,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10431133,29.94773852
51069,51069,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10441121,29.94720205
51070,51070,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10440312,29.94710199
51071,51071,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10390095,29.94767782
51072,51072,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10378127,29.94725865
51073,51073,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10375179,29.94714714
51074,51074,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10365246,29.94635698
51075,51075,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10364069,29.94626439
51076,51076,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10272741,29.94660579
51077,51077,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10281797,29.94659351
51078,51078,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10291611,29.94643133
51079,51079,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10293029,29.94632836
51080,51080,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10269066,29.94626925
51081,51081,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10277206,29.94624314
51082,51082,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10257907,29.94647442
51083,51083,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10256149,29.9463874
51084,51084,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10179611,29.94753503
51085,51085,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10189733,29.94741412
51086,51086,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.101903,29.94730357
51087,51087,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10176269,29.94721915
51088,51088,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10143053,29.9474485
51089,51089,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10140622,29.94738328
51090,51090,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10158197,29.94756115
51091,51091,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10149823,29.94725354
51092,51092,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10172396,29.94663701
51093,51093,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10160548,29.94664403
51094,51094,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1015037,29.94657809
51095,51095,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10149831,29.94649118
51096,51096,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10156623,29.94639496
51097,51097,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10168539,29.94638982
51098,51098,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10178571,29.94645887
51099,51099,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10183117,29.94655428
51100,51100,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10147407,29.94671091
51101,51101,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10133969,29.9467284
51102,51102,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10123197,29.94661929
51103,51103,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10124603,29.94652693
51104,51104,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1007097,29.94673
51105,51105,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10068073,29.94663599
51106,51106,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10060013,29.94659712
51107,51107,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10048788,29.94662294
51108,51108,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10054495,29.94682406
51109,51109,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.1006659,29.94679083
51110,51110,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10074623,29.94737398
51111,51111,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10086788,29.94734262
51112,51112,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10099792,29.94744445
51113,51113,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10101524,29.94755271
51114,51114,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10010966,29.94773419
51115,51115,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10020978,29.94770264
51116,51116,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09990942,29.94727427
51117,51117,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.10000954,29.94724272
51118,51118,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09976761,29.94667305
51119,51119,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09967028,29.94671026
51120,51120,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09951893,29.9463589
51121,51121,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09962548,29.94632991
51122,51122,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09941849,29.94769272
51123,51123,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09904587,29.94782733
51124,51124,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09883011,29.94740475
51125,51125,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09907199,29.94699209
51126,51126,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09857815,29.94689248
51127,51127,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09843932,29.94680432
51128,51128,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09838095,29.94670878
51129,51129,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09891114,29.9466544
51130,51130,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.0987405,29.9463541
51131,51131,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09836505,29.94648618
51132,51132,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.0982381,29.94619254
51133,51133,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09817255,29.94696741
51134,51134,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09808616,29.94687474
51135,51135,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09885892,29.94762748
51136,51136,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09876434,29.94767534
51137,51137,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09868137,29.94759645
51138,51138,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09877883,29.94754799
51139,51139,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09847333,29.94782508
51140,51140,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09839617,29.94773999
51141,51141,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09843206,29.94762348
51142,51142,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09855114,29.94756773
51143,51143,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09809142,29.94720285
51144,51144,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09819818,29.94715761
51145,51145,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09787437,29.94711646
51146,51146,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09781303,29.94702902
51147,51147,Catch Basin Drain,Eastbank,STORM,Storm; even if DS flow is combined,-90.09780924,29.94687214
51148,51148,Catch Basin Drain,Eastbank,STORM,,-90.0979096,29.94682121
51149,51149,Catch Basin Drain,Eastbank,STORM,,-90.09760406,29.94657964
51150,51150,Catch Basin Drain,Eastbank,STORM,,-90.09767945,29.94651786
51151,51151,Catch Basin Drain,Eastbank,STORM,,-90.09763921,29.94623253
51152,51152,Catch Basin Drain,Eastbank,STORM,,-90.09730668,29.94643312
51153,51153,Catch Basin Drain,Eastbank,STORM,,-90.0964273,29.94780023
51154,51154,Catch Basin Drain,Eastbank,STORM,,-90.09627766,29.94777446
51155,51155,Catch Basin Drain,Eastbank,STORM,,-90.09620555,29.94780377
51156,51156,Catch Basin Drain,Eastbank,STORM,,-90.09708988,29.94655856
51157,51157,Catch Basin Drain,Eastbank,STORM,,-90.09715456,29.94614424
51158,51158,Catch Basin Drain,Eastbank,STORM,,-90.09690674,29.94628314
51159,51159,Catch Basin Drain,Eastbank,STORM,,-90.0967982,29.94624087
51160,51160,Catch Basin Drain,Eastbank,STORM,,-90.09635882,29.94649482
51161,51161,Catch Basin Drain,Eastbank,STORM,,-90.0964534,29.94644697
51162,51162,Catch Basin Drain,Eastbank,STORM,,-90.09659962,29.94645897
51163,51163,Catch Basin Drain,Eastbank,STORM,,-90.096764,29.94674296
51164,51164,Catch Basin Drain,Eastbank,STORM,,-90.0967533,29.94685347
51165,51165,Catch Basin Drain,Eastbank,STORM,,-90.0966595,29.94689633
51166,51166,Catch Basin Drain,Eastbank,STORM,,-90.0965002,29.94689733
51167,51167,Catch Basin Drain,Eastbank,STORM,,-90.09632926,29.94662202
51168,51168,Catch Basin Drain,Eastbank,STORM,,-90.09579307,29.9469288
51169,51169,Catch Basin Drain,Eastbank,STORM,,-90.09565624,29.94691127
51170,51170,Catch Basin Drain,Eastbank,STORM,,-90.09555285,29.94697528
51171,51171,Catch Basin Drain,Eastbank,STORM,,-90.09599851,29.94719943
51172,51172,Catch Basin Drain,Eastbank,STORM,,-90.09594688,29.94731268
51173,51173,Catch Basin Drain,Eastbank,STORM,,-90.09585557,29.94738493
51174,51174,Catch Basin Drain,Eastbank,STORM,,-90.09549336,29.94749025
51175,51175,Catch Basin Drain,Eastbank,STORM,,-90.0952785,29.94722765
51176,51176,Catch Basin Drain,Eastbank,STORM,,-90.09495835,29.94741211
51177,51177,Catch Basin Drain,Eastbank,STORM,,-90.0951765,29.94764162
51178,51178,Catch Basin Drain,Eastbank,STORM,,-90.09514396,29.94777754
51179,51179,Catch Basin Drain,Eastbank,STORM,,-90.09482813,29.94738339
51180,51180,Catch Basin Drain,Eastbank,STORM,,-90.09474113,29.94745568
51181,51181,Catch Basin Drain,Eastbank,STORM,,-90.09469161,29.94757207
51182,51182,Catch Basin Drain,Eastbank,STORM,,-90.09267475,29.94774053
51183,51183,Catch Basin Drain,Eastbank,STORM,,-90.09252245,29.94769848
51184,51184,Catch Basin Drain,Eastbank,STORM,,-90.09278367,29.94671362
51185,51185,Catch Basin Drain,Eastbank,STORM,,-90.09272879,29.94662624
51186,51186,Catch Basin Drain,Eastbank,STORM,,-90.09302714,29.94669404
51187,51187,Catch Basin Drain,Eastbank,STORM,,-90.09311476,29.94662988
51188,51188,Catch Basin Drain,Eastbank,STORM,,-90.09286114,29.94648376
51189,51189,Catch Basin Drain,Eastbank,STORM,,-90.09305833,29.94643626
51190,51190,Catch Basin Drain,Eastbank,STORM,,-90.0931104,29.94651861
51191,51191,Catch Basin Drain,Eastbank,STORM,,-90.09293693,29.94638949
51192,51192,Catch Basin Drain,Eastbank,STORM,,-90.09334805,29.94639025
51193,51193,Catch Basin Drain,Eastbank,STORM,,-90.09328743,29.94630281
51194,51194,Catch Basin Drain,Eastbank,STORM,,-90.09383296,29.94622672
51195,51195,Catch Basin Drain,Eastbank,STORM,,-90.09392136,29.94615694
51196,51196,Catch Basin Drain,Eastbank,STORM,,-90.09246956,29.94595079
51197,51197,Catch Basin Drain,Eastbank,STORM,,-90.09257292,29.94588928
51198,51198,Catch Basin Drain,Eastbank,STORM,,-90.09393213,29.94604081
51199,51199,Catch Basin Drain,Eastbank,STORM,,-90.09389864,29.94596426
51200,51200,Catch Basin Drain,Eastbank,STORM,,-90.09375262,29.94593601
51201,51201,Catch Basin Drain,Eastbank,STORM,,-90.09365227,29.94598631
51202,51202,Catch Basin Drain,Eastbank,STORM,,-90.09278158,29.94561192
51203,51203,Catch Basin Drain,Eastbank,STORM,,-90.09271139,29.94554377
51204,51204,Catch Basin Drain,Eastbank,STORM,,-90.09276024,29.94507744
51205,51205,Catch Basin Drain,Eastbank,STORM,,-90.09273635,29.94503659
51206,51206,Catch Basin Drain,Eastbank,STORM,,-90.09271786,29.94473522
51207,51207,Catch Basin Drain,Eastbank,STORM,,-90.09281825,29.9446818
51208,51208,Catch Basin Drain,Eastbank,STORM,,-90.09310797,29.9454444
51209,51209,Catch Basin Drain,Eastbank,STORM,,-90.09304667,29.94535384
51210,51210,Catch Basin Drain,Eastbank,STORM,,-90.09325405,29.94546702
51211,51211,Catch Basin Drain,Eastbank,STORM,,-90.09335458,29.94540298
51212,51212,Catch Basin Drain,Eastbank,STORM,,-90.09308542,29.94523797
51213,51213,Catch Basin Drain,Eastbank,STORM,,-90.09318585,29.94518143
